MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,PoolArea,SaleCondition,SalePrice
20,RL,15602,Pave,IR1,Lvl,AllPub,Crawfor,1Story,7,8,1959,1997,Gable,CompShg,TA,CBlock,1501,GasA,TA,Y,SBrkr,1801,0,1,1,0,Normal,289000
160,RL,2308,Pave,Reg,Lvl,AllPub,NPkVill,2Story,6,5,1974,1974,Gable,CompShg,TA,CBlock,855,GasA,TA,Y,SBrkr,855,467,3,1,0,Normal,147000
90,RM,7596,Pave,Reg,Lvl,AllPub,OldTown,2Story,5,5,1952,1952,Hip,CompShg,TA,CBlock,960,GasA,Gd,Y,SBrkr,960,1000,4,2,0,Normal,124500
60,RL,9554,Pave,IR1,Lvl,AllPub,SawyerW,2Story,8,5,1993,1994,Gable,CompShg,Gd,PConc,777,GasA,Ex,Y,SBrkr,1065,846,3,1,0,Normal,215000
20,FV,7862,Pave,IR1,Lvl,AllPub,Somerst,1Story,6,5,2009,2009,Gable,CompShg,Gd,PConc,1218,GasA,Ex,Y,SBrkr,1218,0,2,1,0,Partial,208300
70,RM,9600,Pave,Reg,Lvl,AllPub,OldTown,2Story,7,9,1928,2005,Gambrel,CompShg,TA,BrkTil,689,GasA,Ex,Y,SBrkr,689,689,3,1,0,Normal,161000
20,RL,9600,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,6,1959,1959,Gable,CompShg,TA,CBlock,1041,GasA,Ex,Y,SBrkr,1041,0,3,1,0,Normal,124500
20,RL,14559,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1951,2000,Hip,CompShg,Gd,CBlock,1008,GasA,Ex,Y,SBrkr,1363,0,2,1,0,Normal,164900
120,RL,6792,Pave,IR1,Lvl,AllPub,NridgHt,1Story,7,5,2005,2006,Gable,CompShg,Gd,PConc,1368,GasA,Ex,Y,SBrkr,1368,0,2,1,0,Partial,202665
20,RL,9100,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1958,1958,Gable,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,864,0,3,1,0,Normal,129900
20,RL,9187,Pave,Reg,Bnk,AllPub,Mitchel,1Story,6,5,1983,1983,Gable,CompShg,TA,PConc,1084,GasA,TA,Y,SBrkr,1080,0,3,1,0,Normal,134000
45,RL,10594,Pave,Reg,Lvl,AllPub,Crawfor,1.5Unf,5,5,1926,1950,Gable,CompShg,TA,BrkTil,768,Grav,Fa,N,SBrkr,789,0,2,1,0,Normal,96500
20,RL,12220,Pave,Reg,Lvl,AllPub,NridgHt,1Story,10,5,2009,2009,Hip,CompShg,Ex,CBlock,2006,GasA,Ex,Y,SBrkr,2020,0,3,1,0,Partial,402861
80,RL,10448,Pave,IR1,Lvl,AllPub,NWAmes,SLvl,6,6,1972,1972,Gable,CompShg,TA,CBlock,689,GasA,TA,Y,SBrkr,1378,741,3,1,0,Abnorml,158000
60,RL,10208,Pave,IR1,Lvl,AllPub,NoRidge,2Story,7,5,1996,1997,Gable,CompShg,Gd,PConc,1264,GasA,Ex,Y,SBrkr,1277,1067,3,1,0,Normal,265000
60,RL,9531,Pave,IR1,Lvl,AllPub,CollgCr,2Story,6,5,1998,1998,Gable,CompShg,TA,PConc,794,GasA,Ex,Y,SBrkr,882,914,3,1,0,Normal,211000
70,RL,10918,Pave,Reg,Lvl,AllPub,Crawfor,2Story,7,9,1926,2004,Gambrel,CompShg,Gd,BrkTil,1276,GasA,Ex,Y,SBrkr,1276,804,3,1,0,Normal,234000
190,RL,10800,Pave,Reg,Lvl,AllPub,OldTown,2Story,4,7,1900,2000,Gable,CompShg,TA,BrkTil,0,GasA,TA,N,FuseA,694,600,3,2,0,Normal,106250
20,RL,11988,Pave,IR1,Lvl,AllPub,NAmes,1Story,6,6,1957,1957,Gable,CompShg,TA,CBlock,1244,GasA,Ex,Y,FuseA,1244,0,3,1,0,Normal,150000
50,RM,5000,Pave,Reg,Lvl,AllPub,BrkSide,1.5Fin,6,7,1947,1950,Gable,CompShg,TA,CBlock,1004,GasA,Ex,Y,SBrkr,1004,660,3,1,0,Normal,159000
60,RL,40094,Pave,IR1,Bnk,AllPub,Edwards,2Story,10,5,2007,2008,Hip,CompShg,Ex,PConc,3138,GasA,Ex,Y,SBrkr,3138,1538,3,1,0,Partial,184750
60,RL,11787,Pave,IR1,Lvl,AllPub,NoRidge,2Story,7,5,1996,1997,Gable,CompShg,Gd,PConc,1379,GasA,Ex,Y,SBrkr,1383,1015,3,1,0,Normal,315750
20,FV,7500,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,5,2005,2005,Gable,CompShg,Gd,PConc,1257,GasA,Ex,Y,SBrkr,1266,0,3,1,0,Normal,176000
20,RL,13300,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1956,2000,Hip,CompShg,TA,CBlock,928,GasA,TA,Y,SBrkr,928,0,2,1,0,Normal,132000
60,RL,14948,Pave,IR1,Lvl,AllPub,NridgHt,2Story,9,5,2008,2008,Hip,CompShg,Ex,PConc,1452,GasA,Ex,Y,SBrkr,1476,1237,3,1,0,Partial,446261
30,RL,9098,Pave,IR1,Lvl,AllPub,Edwards,1Story,4,7,1920,2002,Gable,CompShg,TA,BrkTil,528,GasA,Ex,Y,SBrkr,605,0,2,1,0,Normal,86000
20,RL,32668,Pave,IR1,Lvl,AllPub,Crawfor,1Story,6,3,1957,1975,Hip,CompShg,Gd,PConc,2035,GasA,TA,Y,SBrkr,2515,0,4,2,0,Alloca,200624
80,RL,10200,Pave,Reg,Lvl,AllPub,Timber,SLvl,6,5,1988,1989,Gable,CompShg,Gd,CBlock,1461,GasA,Ex,Y,SBrkr,1509,0,3,1,0,Abnorml,175000
70,RM,6155,Pave,IR1,Lvl,AllPub,BrkSide,2Story,6,8,1920,1999,Gable,CompShg,TA,BrkTil,611,GasA,Ex,Y,SBrkr,751,611,3,1,0,Normal,128000
20,RL,7200,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1955,2007,Gable,CompShg,TA,Slab,0,GasA,Ex,Y,SBrkr,827,0,2,1,0,Normal,107500
20,RL,5000,Pave,Reg,Low,AllPub,BrkSide,1Story,1,3,1946,1950,Gable,CompShg,Fa,Slab,0,GasA,Fa,N,FuseF,334,0,1,1,0,Normal,39300
60,RL,9056,Pave,IR1,Lvl,AllPub,Gilbert,2Story,8,5,2004,2004,Gable,CompShg,Gd,PConc,707,GasA,Ex,Y,SBrkr,707,707,3,1,0,Normal,178000
190,RL,7000,Pave,Reg,Lvl,AllPub,Edwards,2Story,5,7,1910,1991,Gable,CompShg,TA,CBlock,1117,GasA,TA,Y,SBrkr,820,527,3,1,0,Normal,107500
60,RL,8924,Pave,IR1,Lvl,AllPub,CollgCr,2Story,7,5,1998,1999,Gable,CompShg,TA,PConc,880,GasA,Ex,Y,SBrkr,880,844,3,1,0,Normal,188000
20,RL,12735,Pave,IR1,Lvl,AllPub,NAmes,1Story,4,5,1972,1972,Hip,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,864,0,3,1,0,Normal,111250
20,RL,11553,Pave,IR1,Lvl,AllPub,Sawyer,1Story,5,5,1968,1968,Hip,CompShg,TA,CBlock,1051,GasA,TA,Y,SBrkr,1159,0,3,1,0,Normal,158000
20,RL,11423,Pave,Reg,Lvl,AllPub,CollgCr,1Story,8,5,2001,2002,Gable,CompShg,Gd,PConc,1581,GasA,Ex,Y,SBrkr,1601,0,3,1,0,Normal,272000
20,RL,14601,Pave,Reg,Lvl,AllPub,Timber,1Story,9,5,2006,2006,Hip,CompShg,Ex,PConc,1838,GasA,Ex,Y,SBrkr,1838,0,2,1,0,Normal,315000
60,RL,11000,Pave,Reg,Lvl,AllPub,NoRidge,2Story,8,5,2000,2000,Gable,CompShg,Gd,PConc,969,GasA,Ex,Y,SBrkr,997,1288,4,1,0,Normal,248000
20,RL,10140,Pave,Reg,Lvl,AllPub,NWAmes,1Story,7,5,1998,1999,Hip,CompShg,Gd,PConc,1650,GasA,Ex,Y,SBrkr,1680,0,3,1,0,Normal,213250
120,RH,4058,Pave,Reg,Lvl,AllPub,NAmes,SFoyer,7,5,1998,1998,Gable,CompShg,TA,PConc,723,GasA,Ex,Y,SBrkr,767,0,1,1,0,Normal,133000
60,RL,17104,Pave,IR1,Lvl,AllPub,Gilbert,2Story,7,5,2006,2006,Gable,CompShg,Gd,PConc,654,GasA,Ex,Y,SBrkr,664,832,3,1,0,Partial,179665
50,RL,13837,Pave,IR1,Lvl,AllPub,NWAmes,1.5Fin,7,5,1988,1988,Gable,CompShg,Gd,PConc,1204,GasA,Gd,Y,SBrkr,1377,806,4,1,0,Normal,229000
50,RL,8737,Pave,IR1,Bnk,AllPub,BrkSide,1.5Fin,6,7,1923,1950,Gable,CompShg,TA,BrkTil,1065,GasA,Ex,Y,FuseA,915,720,3,1,0,Normal,210000
85,RL,7244,Pave,Reg,Lvl,AllPub,Mitchel,SFoyer,5,7,1970,1970,Gable,CompShg,TA,CBlock,768,GasA,Ex,Y,SBrkr,768,0,2,1,0,Normal,129500
20,RM,8235,Pave,IR1,HLS,AllPub,OldTown,1Story,5,7,1955,1995,Gable,CompShg,TA,CBlock,825,GasA,TA,Y,SBrkr,825,0,2,1,0,Normal,125000
60,FV,9375,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2003,2004,Gable,CompShg,Gd,PConc,912,GasA,Ex,Y,SBrkr,912,1182,4,1,0,Normal,263000
120,RL,4043,Pave,Reg,Lvl,AllPub,NPkVill,1Story,6,6,1977,1977,Gable,CompShg,TA,CBlock,1069,GasA,TA,Y,SBrkr,1069,0,2,1,0,Abnorml,140000
20,RM,6000,Pave,Reg,Lvl,AllPub,OldTown,1Story,5,6,1957,1957,Hip,CompShg,TA,CBlock,928,GasA,Gd,Y,FuseA,928,0,3,1,0,Normal,112500
20,RL,11146,Pave,IR1,Lvl,AllPub,NridgHt,1Story,8,5,2006,2006,Gable,CompShg,Gd,PConc,1709,GasA,Ex,Y,SBrkr,1717,0,3,1,0,Normal,255500
20,RL,8777,Pave,Reg,Lvl,AllPub,Edwards,1Story,4,5,1949,2003,Gable,CompShg,TA,CBlock,0,GasA,Ex,Y,SBrkr,1126,0,2,1,0,Normal,108000
60,RL,10625,Pave,Reg,Lvl,AllPub,NridgHt,2Story,7,5,2003,2004,Gable,CompShg,Gd,PConc,998,GasA,Ex,Y,SBrkr,1006,1040,3,1,0,Normal,284000
45,RM,6380,Pave,Reg,Lvl,AllPub,BrkSide,1.5Unf,5,6,1922,1950,Gable,CompShg,TA,BrkTil,993,GasA,TA,Y,FuseA,1048,0,2,1,0,Normal,113000
20,RL,14850,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,5,1957,1957,Gable,CompShg,TA,CBlock,1092,GasA,TA,Y,FuseA,1092,0,2,1,0,Normal,141000
50,C (all),11040,Pave,Reg,Low,AllPub,IDOTRR,1.5Fin,4,6,1920,1950,Gable,CompShg,TA,CBlock,637,GasA,Gd,Y,SBrkr,897,439,3,1,0,Normal,108000
60,RL,21872,Pave,IR2,HLS,AllPub,Gilbert,2Story,7,5,1996,1997,Gable,CompShg,TA,PConc,729,GasA,Ex,Y,SBrkr,729,717,3,1,0,Normal,175000
120,RL,3196,Pave,Reg,Lvl,AllPub,Blmngtn,1Story,7,5,2003,2004,Gable,CompShg,Gd,PConc,1374,GasA,Ex,Y,SBrkr,1557,0,2,1,0,Normal,234000
20,RL,11341,Pave,IR1,Lvl,AllPub,Sawyer,1Story,5,6,1957,1996,Hip,CompShg,TA,CBlock,1392,GasA,TA,Y,SBrkr,1392,0,3,1,0,Normal,121500
20,RL,10010,Pave,Reg,Lvl,AllPub,Mitchel,1Story,5,5,1974,1975,Gable,CompShg,TA,CBlock,1389,GasA,Gd,Y,SBrkr,1389,0,2,1,0,Normal,170000
30,RL,13907,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,6,1940,1969,Gable,CompShg,TA,CBlock,996,GasA,Ex,Y,SBrkr,996,0,3,1,0,Normal,108000
50,RL,21780,Pave,Reg,Lvl,AllPub,Edwards,1.5Fin,6,7,1918,1950,Gable,CompShg,TA,BrkTil,1163,GasA,Ex,Y,SBrkr,1163,511,4,1,0,Normal,185000
60,RL,13346,Pave,IR1,Lvl,AllPub,NoRidge,2Story,7,5,1992,2000,Gable,CompShg,Gd,PConc,1095,GasA,Ex,Y,SBrkr,1166,1129,4,1,0,Normal,268000
70,RL,6858,Pave,Reg,Bnk,AllPub,SWISU,2Story,6,4,1915,1950,Gable,CompShg,TA,PConc,806,GasA,TA,N,FuseF,841,806,4,1,0,Normal,128000
60,RL,11198,Pave,IR1,Lvl,AllPub,StoneBr,2Story,9,5,2005,2007,Hip,CompShg,Gd,PConc,1122,GasA,Ex,Y,SBrkr,1134,1370,4,1,0,Normal,325000
20,RL,10171,Pave,IR1,Lvl,AllPub,NridgHt,1Story,7,5,2004,2004,Gable,CompShg,Gd,PConc,1517,GasA,Ex,Y,SBrkr,1535,0,3,1,0,Normal,214000
50,RL,12327,Pave,IR1,Low,AllPub,SawyerW,1.5Fin,8,8,1983,2009,Gable,CompShg,Gd,CBlock,1496,GasA,Ex,Y,SBrkr,1496,636,1,1,0,Normal,316600
90,RL,7032,Pave,IR1,Lvl,AllPub,NAmes,SFoyer,5,5,1979,1979,Gable,CompShg,TA,CBlock,943,GasA,TA,Y,SBrkr,943,0,2,1,0,Normal,135960
90,RL,13101,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,5,1965,1965,Gable,CompShg,TA,CBlock,1728,GasA,TA,Y,SBrkr,1728,0,6,2,0,Normal,142600
20,RL,7332,Pave,Reg,Lvl,AllPub,NAmes,1Story,6,6,1959,1959,Gable,CompShg,TA,CBlock,864,GasA,Ex,Y,SBrkr,864,0,2,1,0,Abnorml,120000
60,RL,13159,Pave,IR1,HLS,AllPub,Timber,2Story,7,5,2009,2009,Gable,CompShg,TA,PConc,846,GasA,Gd,Y,SBrkr,846,846,3,1,0,Partial,224500
80,RL,9967,Pave,IR1,Lvl,AllPub,Gilbert,SLvl,7,5,2000,2000,Gable,CompShg,TA,PConc,384,GasA,Ex,Y,SBrkr,774,656,3,1,0,Normal,170000
80,RL,10500,Pave,Reg,Lvl,AllPub,NAmes,SLvl,5,7,1971,2005,Gambrel,CompShg,TA,CBlock,372,GasA,TA,Y,SBrkr,576,533,3,1,0,Normal,139000
50,RL,8480,Pave,Reg,Lvl,AllPub,NAmes,1.5Fin,5,5,1947,1950,Gable,CompShg,TA,CBlock,832,GasA,TA,Y,SBrkr,832,384,2,1,0,Abnorml,118500
50,RL,6292,Pave,Reg,Lvl,AllPub,SWISU,1.5Fin,7,7,1928,1950,Gable,CompShg,TA,BrkTil,861,GasA,Gd,Y,SBrkr,877,600,3,1,0,Normal,145000
80,RL,11777,Pave,IR1,Lvl,AllPub,Sawyer,SLvl,5,6,1966,1966,Gable,CompShg,TA,CBlock,1164,GasA,Ex,Y,SBrkr,1320,0,3,1,0,Abnorml,164500
160,FV,3604,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2007,2007,Gable,CompShg,Gd,PConc,689,GasA,Ex,Y,SBrkr,703,689,2,1,0,Abnorml,146000
50,RM,12150,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,5,5,1954,1954,Gable,CompShg,TA,BrkTil,1050,GasA,Ex,N,FuseF,1050,745,4,1,0,Normal,131500
20,RL,14585,Pave,IR1,Lvl,AllPub,NAmes,1Story,6,6,1960,1987,Gable,CompShg,TA,CBlock,1144,GasA,Ex,Y,SBrkr,1429,0,3,1,0,Normal,181900
20,RL,12704,Pave,Reg,Lvl,AllPub,NridgHt,1Story,8,5,2008,2009,Hip,CompShg,Ex,PConc,2042,GasA,Ex,Y,SBrkr,2042,0,3,1,0,Partial,253293
90,RL,11841,Grvl,Reg,Lvl,AllPub,Edwards,SFoyer,6,5,1990,1990,Gable,CompShg,TA,CBlock,816,GasA,TA,Y,SBrkr,816,0,3,1,0,Normal,118500
75,RM,13500,Pave,Reg,Lvl,AllPub,OldTown,2.5Unf,10,9,1893,2000,Gable,CompShg,Ex,BrkTil,1237,GasA,Gd,Y,SBrkr,1521,1254,3,1,0,Normal,325000
50,RM,6120,Pave,Reg,Lvl,AllPub,BrkSide,1.5Fin,4,7,1935,1995,Gable,CompShg,TA,BrkTil,884,GasA,Ex,Y,SBrkr,989,584,3,1,0,Normal,133000
20,RL,11443,Pave,Reg,Lvl,AllPub,Timber,1Story,8,5,2005,2006,Hip,CompShg,Gd,PConc,1868,GasA,Ex,Y,SBrkr,2028,0,2,1,0,Partial,369900
30,RL,10267,Pave,Reg,Lvl,AllPub,BrkSide,1Story,6,7,1918,2000,Gable,CompShg,TA,BrkTil,816,GasA,Ex,Y,SBrkr,838,0,2,1,0,Normal,130000
85,RL,8740,Pave,IR1,Lvl,AllPub,Sawyer,SFoyer,5,6,1982,1982,Hip,CompShg,TA,CBlock,840,GasA,TA,Y,SBrkr,860,0,2,1,0,Normal,137000
20,RL,25095,Pave,IR1,Low,AllPub,ClearCr,1Story,5,8,1968,2003,Flat,Tar&Grv,TA,CBlock,1437,GasA,Ex,Y,SBrkr,1473,0,1,1,0,Partial,143000
40,RM,9100,Pave,Reg,Lvl,AllPub,BrkSide,1Story,5,6,1930,1960,Gable,CompShg,TA,BrkTil,742,GasA,TA,Y,FuseA,779,0,2,1,0,Normal,79500
60,RL,8320,Pave,Reg,Lvl,AllPub,CollgCr,2Story,7,5,2004,2004,Gable,CompShg,Gd,PConc,770,GasA,Ex,Y,SBrkr,770,812,3,1,0,Normal,185900
60,RL,13478,Pave,IR1,Lvl,AllPub,NridgHt,2Story,10,5,2008,2008,Gable,CompShg,Ex,PConc,1722,GasA,Ex,Y,SBrkr,1728,568,3,1,0,Normal,451950
20,RL,6600,Pave,Reg,Lvl,AllPub,Mitchel,1Story,5,8,1982,2003,Gable,CompShg,TA,PConc,816,GasA,Ex,Y,SBrkr,816,0,2,1,0,Normal,138000
120,RM,4435,Pave,Reg,Lvl,AllPub,CollgCr,1Story,6,5,2003,2003,Gable,CompShg,Gd,PConc,848,GasA,Ex,Y,SBrkr,848,0,1,1,0,Normal,140000
20,RL,7990,Pave,IR1,Lvl,AllPub,CollgCr,1Story,5,6,1975,1975,Hip,CompShg,TA,CBlock,924,GasA,TA,Y,SBrkr,924,0,3,1,0,Normal,110000
20,RL,11302,Pave,IR1,Lvl,AllPub,StoneBr,1Story,8,5,2005,2006,Gable,CompShg,Gd,PConc,1814,GasA,Ex,Y,SBrkr,1826,0,3,1,0,Partial,319000
70,RM,3600,Pave,Reg,Lvl,AllPub,OldTown,2Story,6,7,1910,1993,Gable,CompShg,TA,CBlock,684,GasA,Ex,N,FuseA,684,684,3,1,0,Normal,114504
120,RL,3922,Pave,Reg,Lvl,AllPub,Blmngtn,1Story,7,5,2006,2007,Gable,CompShg,Gd,PConc,1258,GasA,Ex,Y,SBrkr,1402,0,2,1,0,Partial,194201
20,RL,12984,Pave,Reg,Bnk,AllPub,Crawfor,1Story,5,6,1977,1977,Gable,CompShg,TA,CBlock,1430,GasA,Ex,Y,SBrkr,1647,0,3,1,0,Normal,217500
160,RM,1950,Pave,Reg,Lvl,AllPub,Blueste,2Story,6,6,1980,1980,Gable,CompShg,TA,CBlock,716,GasA,TA,Y,SBrkr,716,840,3,1,0,Normal,151000
60,RL,10927,Pave,Reg,Lvl,AllPub,NridgHt,2Story,8,5,2005,2005,Gable,CompShg,Gd,PConc,1058,GasA,Ex,Y,SBrkr,1058,846,3,1,0,Normal,275000
50,RM,9000,Pave,Reg,Bnk,AllPub,IDOTRR,1.5Fin,6,6,1937,1950,Gable,CompShg,TA,PConc,780,GasA,TA,Y,SBrkr,780,595,3,1,0,Normal,141000
60,RL,10041,Pave,IR1,Lvl,AllPub,SawyerW,2Story,8,5,1992,1992,Gable,CompShg,Gd,PConc,908,GasA,Ex,Y,SBrkr,927,988,3,1,0,Abnorml,220000
160,FV,3182,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2004,2005,Gable,CompShg,Gd,PConc,600,GasA,Ex,Y,SBrkr,600,600,2,1,0,Normal,151000
20,RL,12803,Pave,IR1,Lvl,AllPub,CollgCr,1Story,7,5,2002,2002,Gable,CompShg,Gd,PConc,1494,GasA,Ex,Y,SBrkr,1494,0,3,1,0,Normal,221000
60,RL,13600,Pave,Reg,Lvl,AllPub,NAmes,2Story,7,6,1965,1990,Gable,CompShg,TA,CBlock,768,GasA,TA,Y,SBrkr,1186,800,3,1,0,Normal,205000
20,RL,12464,Pave,IR2,Low,AllPub,CollgCr,1Story,5,5,1996,1996,Gable,CompShg,TA,PConc,1040,GasA,Gd,Y,SBrkr,1040,0,3,1,0,Normal,152000
20,RL,7800,Pave,Reg,Bnk,AllPub,Edwards,2Story,5,8,1948,2002,Gable,CompShg,TA,CBlock,896,GasA,Ex,Y,SBrkr,1112,896,3,1,0,Normal,225000
70,RL,12168,Pave,Reg,HLS,AllPub,Crawfor,2Story,8,6,1934,1998,Gable,CompShg,TA,PConc,965,GasA,TA,Y,SBrkr,1940,1254,4,1,0,Alloca,359100
20,RL,7943,Pave,Reg,Lvl,AllPub,Sawyer,1Story,4,5,1961,1961,Gable,CompShg,TA,CBlock,1029,GasA,Gd,Y,SBrkr,1029,0,3,1,0,Normal,118500
60,RL,11050,Pave,Reg,Lvl,AllPub,CollgCr,2Story,9,5,2000,2000,Hip,CompShg,Gd,PConc,1440,GasA,Ex,Y,SBrkr,1476,677,3,1,0,Normal,313000
80,RL,10395,Pave,IR1,Lvl,AllPub,NWAmes,SLvl,6,6,1978,1978,Gable,CompShg,TA,CBlock,1032,GasA,TA,Y,SBrkr,1032,0,3,1,0,Normal,148000
60,RL,11885,Pave,Reg,Lvl,AllPub,CollgCr,2Story,8,5,2001,2001,Gable,CompShg,Gd,PConc,1299,GasA,Ex,Y,SBrkr,1299,573,3,1,0,Normal,261500
20,RL,8402,Pave,Reg,Lvl,AllPub,Mitchel,1Story,5,5,2007,2007,Gable,CompShg,TA,PConc,1120,GasA,Ex,Y,SBrkr,1120,0,3,1,0,Partial,147000
180,RM,1491,Pave,Reg,Lvl,AllPub,MeadowV,SFoyer,4,6,1972,1972,Gable,CompShg,TA,CBlock,630,GasA,Ex,Y,SBrkr,630,0,1,1,0,Normal,75500
85,RL,8800,Pave,Reg,Lvl,AllPub,NAmes,SFoyer,6,7,1963,1963,Gable,CompShg,TA,PConc,936,GasA,Ex,Y,SBrkr,1054,0,3,1,0,Abnorml,137500
60,RL,7861,Pave,IR1,Lvl,AllPub,Gilbert,2Story,6,5,2002,2003,Gable,CompShg,Gd,PConc,783,GasA,Ex,Y,SBrkr,807,702,3,1,0,Normal,183200
45,RL,7227,Pave,Reg,HLS,AllPub,NAmes,1.5Unf,6,6,1954,1954,Gable,CompShg,TA,CBlock,832,GasA,Gd,Y,SBrkr,832,0,2,1,0,Normal,105500
20,RL,11694,Pave,Reg,Lvl,AllPub,NridgHt,1Story,9,5,2007,2007,Hip,CompShg,Ex,PConc,1822,GasA,Ex,Y,SBrkr,1828,0,3,1,0,Partial,314813
60,RL,12244,Pave,Reg,Lvl,AllPub,Timber,2Story,8,5,2003,2003,Hip,CompShg,Gd,PConc,1482,GasA,Ex,Y,SBrkr,1482,780,4,1,0,Normal,305000
30,RL,8248,Pave,Reg,Lvl,AllPub,Edwards,1Story,3,3,1914,1950,Gable,CompShg,TA,BrkTil,864,GasA,TA,N,FuseF,864,0,2,1,0,Normal,67000
60,RL,10800,Pave,Reg,Lvl,AllPub,NWAmes,2Story,6,7,1974,1997,Gable,CompShg,TA,CBlock,1522,GasA,TA,Y,SBrkr,1548,1066,4,1,0,Normal,240000
20,RL,7064,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,6,1977,1977,Gable,CompShg,TA,CBlock,980,GasA,TA,Y,SBrkr,980,0,3,1,0,Normal,135000
160,FV,2117,Pave,Reg,Lvl,AllPub,Somerst,2Story,6,5,2000,2000,Gable,CompShg,Gd,PConc,756,GasA,Ex,Y,SBrkr,756,756,2,1,0,Normal,168500
60,RL,10400,Pave,Reg,Lvl,AllPub,NWAmes,2Story,6,5,1972,1972,Gable,CompShg,TA,CBlock,732,GasA,Gd,Y,SBrkr,1012,778,4,1,0,Normal,165150
20,RL,10000,Pave,IR1,Lvl,AllPub,NAmes,1Story,6,6,1962,1962,Hip,CompShg,TA,CBlock,1116,GasA,TA,Y,SBrkr,1116,0,3,1,0,Normal,160000
20,RL,12342,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,5,1960,1978,Hip,CompShg,TA,CBlock,978,GasA,TA,Y,SBrkr,1422,0,3,1,0,Normal,139900
80,RL,9600,Pave,Reg,Lvl,AllPub,NAmes,SLvl,6,6,1955,1972,Gable,CompShg,TA,CBlock,1156,GasA,Ex,Y,SBrkr,1520,0,3,1,0,Normal,153000
60,RL,11606,Pave,IR1,HLS,AllPub,NAmes,2Story,5,5,1969,1969,Gable,CompShg,TA,PConc,1040,GasA,TA,Y,SBrkr,1040,1040,5,1,0,Family,135000
80,RL,9020,Pave,Reg,Lvl,AllPub,NAmes,SLvl,6,5,1964,1964,Gable,WdShngl,TA,CBlock,1248,GasA,TA,Y,SBrkr,1350,0,3,1,0,Normal,168500
70,RM,9000,Pave,Reg,Lvl,AllPub,OldTown,2Story,5,6,1880,1991,Gable,CompShg,TA,BrkTil,636,GasA,TA,Y,FuseA,1089,661,3,1,0,Abnorml,124000
120,RL,4590,Pave,Reg,Lvl,AllPub,NridgHt,1Story,8,5,2006,2006,Gable,CompShg,Gd,PConc,1554,GasA,Ex,Y,SBrkr,1554,0,2,1,0,Normal,209500
20,RL,11900,Pave,Reg,Lvl,AllPub,NWAmes,1Story,7,5,1977,1977,Hip,CompShg,TA,CBlock,1386,GasA,TA,Y,SBrkr,1411,0,3,1,0,Family,82500
20,RL,9250,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1954,2005,Gable,CompShg,TA,CBlock,1056,GasA,TA,Y,SBrkr,1056,0,3,1,0,Normal,139400
90,RL,6979,Pave,Reg,Lvl,AllPub,OldTown,SFoyer,6,5,1980,1980,Gable,CompShg,TA,CBlock,1056,GasA,Gd,Y,SBrkr,1056,0,0,2,0,Normal,144000
190,RH,10896,Pave,Reg,Bnk,AllPub,SWISU,2.5Fin,6,7,1914,1995,Hip,CompShg,Fa,CBlock,1440,GasA,Ex,Y,FuseA,1440,1440,8,2,0,Abnorml,200000
30,RM,6120,Pave,Reg,Lvl,AllPub,BrkSide,1Story,2,3,1936,1950,Gable,CompShg,Fa,BrkTil,264,Grav,Fa,N,FuseA,800,0,1,1,0,Normal,60000
190,RM,6000,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,5,4,1954,1954,Gable,CompShg,TA,CBlock,811,GasA,TA,Y,FuseA,811,576,3,2,0,Normal,93000
30,RL,8777,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,7,1910,1950,Gable,CompShg,TA,CBlock,796,GasA,Gd,Y,FuseA,796,0,2,1,0,Normal,85000
120,RL,3982,Pave,Reg,Lvl,AllPub,Blmngtn,1Story,8,5,2006,2006,Hip,CompShg,Gd,PConc,1520,GasA,Ex,Y,SBrkr,1567,0,1,1,0,Partial,264561
120,RL,12677,Pave,IR1,Lvl,AllPub,NridgHt,1Story,8,5,2003,2004,Hip,CompShg,Ex,PConc,1518,GasA,Ex,Y,SBrkr,1518,0,1,1,0,Normal,274000
